LearnerProfile,LearnerLevel,NoteID,CurrentStatus,CurrentLearningOrder,ProposedStatus,ProposedLearningTag,ProposedLearningOrder,AdmissionAction,PriorityDistinctSourceIDs,PrioritySourceOccurrences,PriorityTokenCount,OrderingPolicy,Reason
klose,4,KV000483,allowed,000394,allowed,learning::klose::third-party-primary,000394,preserve-allowed,7,7,3,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000484,held,,allowed,learning::klose::third-party-primary,002724,promote-held-to-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000485,held,,allowed,learning::klose::third-party-primary,000770,promote-held-to-allowed,17,19,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000486,held,,allowed,learning::klose::third-party-primary,001679,promote-held-to-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000487,held,,allowed,learning::klose::third-party-primary,002375,promote-held-to-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000488,held,,allowed,learning::klose::third-party-primary,002372,promote-held-to-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000489,allowed,000347,allowed,learning::klose::third-party-primary,000347,preserve-allowed,3,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000493,allowed,000314,allowed,learning::klose::third-party-primary,000314,preserve-allowed,12,12,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000494,held,,allowed,learning::klose::third-party-primary,000868,promote-held-to-allowed,13,14,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000495,held,,allowed,learning::klose::third-party-primary,001009,promote-held-to-allowed,7,9,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000496,held,,allowed,learning::klose::third-party-primary,000877,promote-held-to-allowed,12,14,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000497,held,,allowed,learning::klose::third-party-primary,002871,promote-held-to-allowed,1,1,4,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000498,held,,allowed,learning::klose::third-party-primary,001507,promote-held-to-allowed,3,3,3,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000499,held,,allowed,learning::klose::third-party-primary,001210,promote-held-to-allowed,5,5,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000500,allowed,000601,allowed,learning::klose::third-party-primary,000601,preserve-allowed,3,3,2,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000501,held,,allowed,learning::klose::third-party-primary,002799,promote-held-to-allowed,1,1,3,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000502,allowed,000295,allowed,learning::klose::third-party-primary,000295,preserve-allowed,7,8,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000503,held,,allowed,learning::klose::third-party-primary,000818,promote-held-to-allowed,15,18,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000504,held,,allowed,learning::klose::third-party-primary,002820,promote-held-to-allowed,1,1,3,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000505,held,,allowed,learning::klose::third-party-primary,002858,promote-held-to-allowed,1,1,3,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000506,held,,allowed,learning::klose::third-party-primary,002887,promote-held-to-allowed,1,1,4,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000507,held,,allowed,learning::klose::third-party-primary,000885,promote-held-to-allowed,12,12,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000508,allowed,000239,allowed,learning::klose::third-party-primary,000239,preserve-allowed,11,11,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000509,held,,allowed,learning::klose::third-party-primary,001118,promote-held-to-allowed,6,6,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000510,held,,allowed,learning::klose::third-party-primary,001142,promote-held-to-allowed,5,6,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000511,held,,allowed,learning::klose::third-party-primary,000749,promote-held-to-allowed,18,19,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000512,held,,allowed,learning::klose::third-party-primary,001259,promote-held-to-allowed,4,4,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000513,held,,allowed,learning::klose::third-party-primary,002623,promote-held-to-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000514,held,,allowed,learning::klose::third-party-primary,001204,promote-held-to-allowed,5,5,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000515,held,,allowed,learning::klose::third-party-primary,001367,promote-held-to-allowed,3,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000516,held,,allowed,learning::klose::third-party-primary,001560,promote-held-to-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000517,held,,allowed,learning::klose::third-party-primary,000881,promote-held-to-allowed,12,13,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000518,held,,allowed,learning::klose::third-party-primary,000819,promote-held-to-allowed,15,17,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000519,allowed,000226,allowed,learning::klose::third-party-primary,000226,preserve-allowed,16,16,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000520,,,allowed,learning::klose::third-party-primary,001564,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000521,,,allowed,learning::klose::third-party-primary,001407,add-allowed,3,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000522,allowed,000025,allowed,learning::klose::third-party-primary,000025,preserve-allowed,11,12,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000523,,,allowed,learning::klose::third-party-primary,000958,add-allowed,9,9,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000525,allowed,000623,allowed,learning::klose::third-party-primary,000623,preserve-allowed,5,5,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000526,,,allowed,learning::klose::third-party-primary,001665,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000527,,,allowed,learning::klose::third-party-primary,000830,add-allowed,15,16,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000528,allowed,000369,allowed,learning::klose::third-party-primary,000369,preserve-allowed,19,21,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000529,,,allowed,learning::klose::third-party-primary,000748,add-allowed,18,19,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000530,allowed,000266,allowed,learning::klose::third-party-primary,000266,preserve-allowed,20,21,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000531,,,allowed,learning::klose::third-party-primary,001349,add-allowed,3,3,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000532,,,allowed,learning::klose::third-party-primary,000924,add-allowed,10,12,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000534,,,allowed,learning::klose::third-party-primary,001832,add-allowed,2,2,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000535,,,allowed,learning::klose::third-party-primary,001704,add-allowed,2,2,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000536,,,allowed,learning::klose::third-party-primary,002024,add-allowed,1,1,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000537,,,allowed,learning::klose::third-party-primary,000966,add-allowed,9,9,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000538,,,allowed,learning::klose::third-party-primary,000731,add-allowed,18,22,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000539,allowed,000227,allowed,learning::klose::third-party-primary,000227,preserve-allowed,19,24,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000540,,,allowed,learning::klose::third-party-primary,000935,add-allowed,10,10,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000541,,,allowed,learning::klose::third-party-primary,000928,add-allowed,10,11,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000542,,,allowed,learning::klose::third-party-primary,000778,add-allowed,17,17,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000543,,,allowed,learning::klose::third-party-primary,000704,add-allowed,19,20,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000544,,,allowed,learning::klose::third-party-primary,000652,add-allowed,20,23,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000545,allowed,000192,allowed,learning::klose::third-party-primary,000192,preserve-allowed,16,16,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000546,allowed,000191,allowed,learning::klose::third-party-primary,000191,preserve-allowed,18,19,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000547,allowed,000194,allowed,learning::klose::third-party-primary,000194,preserve-allowed,15,16,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000548,allowed,000193,allowed,learning::klose::third-party-primary,000193,preserve-allowed,16,17,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000549,allowed,000197,allowed,learning::klose::third-party-primary,000197,preserve-allowed,7,8,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000550,,,allowed,learning::klose::third-party-primary,000808,add-allowed,16,16,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000551,,,allowed,learning::klose::third-party-primary,000706,add-allowed,19,20,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000552,allowed,000053,allowed,learning::klose::third-party-primary,000053,preserve-allowed,16,16,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000553,allowed,000225,allowed,learning::klose::third-party-primary,000225,preserve-allowed,15,15,1,preserve-existing-allowed-then-cross-source-prevalence-v1,already-admitted-current-curriculum
klose,4,KV000554,,,allowed,learning::klose::third-party-primary,001150,add-allowed,5,5,1,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000555,,,allowed,learning::klose::third-party-primary,002560,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000556,,,allowed,learning::klose::third-party-primary,002666,add-allowed,1,1,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000557,,,allowed,learning::klose::third-party-primary,002867,add-allowed,1,1,4,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
klose,4,KV000558,,,allowed,learning::klose::third-party-primary,000979,add-allowed,8,9,2,preserve-existing-allowed-then-cross-source-prevalence-v1,resolved-third-party-learner-identity
